100-0,0.1776,-0.0396,0.8848,0.4287,-0.048,0.207,-0.661,76
100-0,0.1770,-0.0393,0.8832,0.4323,-0.064,0.248,-0.663,75
100-0,0.1766,-0.0391,0.8821,0.4347,-0.059,0.272,-0.666,75
100-0,0.1760,-0.0389,0.8805,0.4384,-0.059,0.307,-0.662,76
100-0,0.1758,-0.0388,0.8799,0.4396,-0.059,0.318,-0.663,76
100-0,0.1754,-0.0387,0.8788,0.4420,-0.052,0.337,-0.659,76
100-0,0.1747,-0.0384,0.8770,0.4457,-0.058,0.359,-0.654,76
100-0,0.1741,-0.0383,0.8753,0.4494,-0.053,0.391,-0.665,76
100-0,0.1735,-0.0381,0.8735,0.4531,-0.042,0.410,-0.675,76
100-0,0.1731,-0.0381,0.8723,0.4555,-0.048,0.422,-0.665,76
100-0,0.1727,-0.0380,0.8711,0.4580,-0.053,0.432,-0.665,76
100-0,0.1721,-0.0381,0.8693,0.4617,-0.075,0.456,-0.656,76
100-0,0.1717,-0.0382,0.8680,0.4641,-0.087,0.467,-0.652,76
100-0,0.1713,-0.0384,0.8661,0.4678,-0.103,0.471,-0.653,76
100-0,0.1710,-0.0386,0.8648,0.4703,-0.107,0.470,-0.647,76
100-0,0.1704,-0.0394,0.8616,0.4764,-0.119,0.454,-0.632,76
100-0,0.1703,-0.0396,0.8609,0.4776,-0.117,0.446,-0.628,76
100-0,0.1701,-0.0400,0.8596,0.4800,-0.120,0.439,-0.625,76
100-0,0.1699,-0.0407,0.8575,0.4837,-0.119,0.426,-0.595,76
100-0,0.1698,-0.0416,0.8555,0.4873,-0.125,0.409,-0.570,76
100-0,0.1697,-0.0422,0.8541,0.4897,-0.119,0.397,-0.561,76
100-0,0.1697,-0.0428,0.8526,0.4922,-0.107,0.391,-0.533,76
100-0,0.1696,-0.0438,0.8505,0.4958,-0.084,0.384,-0.508,76
100-0,0.1696,-0.0449,0.8483,0.4995,-0.053,0.381,-0.480,76
100-0,0.1696,-0.0455,0.8468,0.5019,-0.031,0.369,-0.463,76
100-0,0.1695,-0.0469,0.8438,0.5069,0.007,0.373,-0.430,76
100-0,0.1694,-0.0472,0.8430,0.5081,0.014,0.385,-0.416,76
100-0,0.1692,-0.0484,0.8400,0.5132,0.022,0.430,-0.362,76
100-0,0.1692,-0.0487,0.8392,0.5144,0.023,0.441,-0.355,76
100-0,0.1688,-0.0497,0.8361,0.5195,0.047,0.503,-0.305,76
100-0,0.1686,-0.0499,0.8353,0.5208,0.032,0.512,-0.292,76
100-0,0.1680,-0.0505,0.8321,0.5260,0.040,0.535,-0.262,76
100-0,0.1677,-0.0506,0.8313,0.5274,0.039,0.539,-0.249,76
100-0,0.1670,-0.0507,0.8289,0.5314,0.044,0.563,-0.218,76
100-0,0.1664,-0.0507,0.8273,0.5341,0.052,0.576,-0.200,76
100-0,0.1653,-0.0505,0.8248,0.5382,0.067,0.596,-0.176,76
