273,0.316,1.232,84
100-0,-0.2680,0.6593,0.4553,-0.5348,0.293,-0.536,0.779,84
100-0,-0.2675,0.6586,0.4562,-0.5352,0.293,-0.527,0.772,84
100-0,-0.2668,0.6575,0.4574,-0.5358,0.298,-0.509,0.745,83
100-0,-0.2662,0.6568,0.4583,-0.5362,0.300,-0.478,0.738,84
100-0,-0.2654,0.6558,0.4596,-0.5368,0.304,-0.424,0.739,84
100-0,-0.2644,0.6548,0.4609,-0.5374,0.302,-0.382,0.746,84
100-0,-0.2638,0.6541,0.4617,-0.5378,0.305,-0.376,0.762,84
100-0,-0.2631,0.6535,0.4625,-0.5382,0.295,-0.360,0.772,84
100-0,-0.2619,0.6527,0.4636,-0.5388,0.280,-0.340,0.796,84
100-0,-0.2606,0.6519,0.4646,-0.5395,0.267,-0.287,0.806,84
100-0,-0.2597,0.6515,0.4652,-0.5399,0.251,-0.243,0.816,84
100-0,-0.2581,0.6510,0.4658,-0.5407,0.215,-0.189,0.827,83
100-0,-0.2569,0.6509,0.4661,-0.5412,0.187,-0.184,0.840,84
100-0,-0.2550,0.6508,0.4662,-0.5421,0.143,-0.199,0.866,84
100-0,-0.2535,0.6509,0.4662,-0.5427,0.103,-0.228,0.889,84
100-0,-0.2511,0.6513,0.4658,-0.5437,0.044,-0.171,0.902,84
100-0,-0.2494,0.6517,0.4654,-0.5444,0.028,-0.268,0.923,84
100-0,-0.2465,0.6525,0.4644,-0.5455,0.003,-0.190,0.919,84
100-0,-0.2434,0.6537,0.4631,-0.5466,-0.010,-0.214,0.933,84
100-0,-0.2401,0.6550,0.4615,-0.5478,-0.003,-0.084,0.925,83
100-0,-0.2377,0.6561,0.4603,-0.5486,0.005,-0.070,0.935,84
100-0,-0.2353,0.6572,0.4590,-0.5494,-0.005,-0.052,0.948,84
100-0,-0.2317,0.6588,0.4571,-0.5506,-0.002,-0.007,0.963,83
100-0,-0.2293,0.6600,0.4557,-0.5514,-0.042,-0.022,0.985,84
100-0,-0.2258,0.6614,0.4538,-0.5527,-0.038,0.051,0.999,84
100-0,-0.2224,0.6628,0.4520,-0.5538,-0.038,0.087,1.026,84
100-0,-0.2203,0.6637,0.4510,-0.5544,-0.010,0.161,1.039,83
100-0,-0.2172,0.6648,0.4498,-0.5553,0.027,0.222,1.061,84
100-0,-0.2153,0.6654,0.4491,-0.5559,0.043,0.275,1.079,84
100-0,-0.2109,0.6666,0.4478,-0.5572,0.043,0.370,1.127,83
100-0,-0.2101,0.6668,0.4476,-0.5575,0.041,0.388,1.127,83
100-0,-0.2085,0.6672,0.4472,-0.5579,0.016,0.417,1.151,84
100-0,-0.2061,0.6676,0.4467,-0.5586,-0.015,0.440,1.164,84
100-0,-0.2046,0.6679,0.4464,-0.5591,-0.015,0.493,1.162,83
100-0,-0.2023,0.6684,0.4459,-0.5598,-0.043,0.544,1.169,84
100-0,-0.2008,0.6687,0.4455,-0.5603,-0.027,0.610,1.163,84
100-0,-0.1985,0.6692,0.4449,-0.5610,-0.022,0.695,1.160,84
100-0,-0.1970,0.6696,0.4444,-0.5615,-0.027,0.754,1.140,84
100-0,-0.1947,0.6701,0.4436,-0.5622,-0.027,0.819,1.105,83
100-0,-0.1932,0.6705,0.4431,-0.5626,-0.053,0.839,1.082,84
100-0,-0.1909,0.6711,0.4423,-0.5634,-0.120,0.888,1.045,84
100-0,-0.1888,0.6716,0.4415,-0.5641,-0.242,0.878,1.018,84
100-0,-0.1874,0.6720,0.4409,-0.5645,-0.326,0.883,0.999,84
100-0,-0.1855,0.6724,0.4402,-0.5652,-0.434,0.853,0.993,84
100-0,-0.1842,0.6727,0.4398,-0.5656,-0.471,0.882,0.969,84
100-0,-0.1821,0.6730,0.4392,-0.5664,-0.516,0.898,0.944,84
100-0,-0.1811,0.6731,0.4389,-0.5668,-0.529,0.882,0.943,83
100-0,-0.1798,0.6732,0.4388,-0.5673,-0.561,0.899,0.918,84
100-0,-0.1785,0.6731,0.4388,-0.5678,-0.605,0.937,0.858,83
100-0,-0.1782,0.6730,0.4388,-0.5680,-0.615,0.960,0.842,83
100-0,-0.1777,0.6728,0.4390,-0.5682,-0.626,1.002,0.812,83
100-0,-0.1771,0.6725,0.4393,-0.5686,-0.658,1.028,0.765,84
100-0,-0.1765,0.6717,0.4402,-0.5690,-0.774,1.079,0.702,83
100-0,-0.1764,0.6715,0.4404,-0.5691,-0.822,1.098,0.693,83
100-0,-0.1764,0.6706,0.4414,-0.5693,-0.972,1.146,0.690,83
100-0,-0.1765,0.6704,0.4417,-0.5694,-1.028,1.156,0.692,84
100-0,-0.1767,0.6697,0.4425,-0.5695,-1.101,1.144,0.701,83
100-0,-0.1769,0.6692,0.4431,-0.5695,-1.023,1.093,0.715,84
100-0,-0.1771,0.6688,0.4437,-0.5695,-0.938,1.061,0.712,84
100-0,-0.1776,0.6681,0.4445,-0.5695,-0.813,0.988,0.717,84
100-0,-0.1779,0.6676,0.4450,-0.5695,-0.712,0.911,0.734,84
100-0,-0.1783,0.6671,0.4458,-0.5695,-0.500,0.691,0.783,84
100-0,-0.1787,0.6666,0.4464,-0.5695,-0.234,0.420,0.847,84
100-0,-0.1790,0.6663,0.4467,-0.5694,-0.029,0.241,0.904,84
100-0,-0.1792,0.6661,0.4470,-0.5694,0.255,-0.030,1.005,84
100-0,-0.1792,0.6660,0.4472,-0.5694,0.418,-0.188,1.080,84
100-0,-0.1790,0.6660,0.4471,-0.5694,0.653,-0.386,1.179,84
100-0,-0.1786,0.6663,0.4469,-0.5695,0.792,-0.476,1.258,84
100-0,-0.1782,0.6665,0.4466,-0.5695,0.855,-0.494,1.286,83
100-0,-0.1769,0.6673,0.4458,-0.5697,0.762,-0.254,1.197,83
100-0,-0.1767,0.6674,0.4457,-0.5698,0.718,-0.199,1.165,84
100-0,-0.1762,0.6676,0.4455,-0.5698,0.608,-0.088,1.085,84
100-0,-0.1757,0.6678,0.4453,-0.5699,0.441,0.023,0.996,84
100-0,-0.1753,0.6679,0.4452,-0.5699,0.344,0.081,0.947,84
100-0,-0.1748,0.6681,0.4451,-0.5700,0.230,0.134,0.901,84
100-0,-0.1742,0.6683,0.4449,-0.5700,0.183,0.157,0.891,83
100-0,-0.1738,0.6685,0.4447,-0.5700,0.190,0.158,0.902,84
100-0,-0.1730,0.6689,0.4442,-0.5701,0.242,0.148,0.927,83
100-0,-0.1724,0.6693,0.4438,-0.5702,0.305,0.143,0.948,83
100-0,-0.1710,0.6703,0.4427,-0.5704,0.407,0.136,0.971,83
100-0,-0.1706,0.6706,0.4424,-0.5704,0.429,0.141,0.973,83
100-0,-0.1693,0.6715,0.4413,-0.5705,0.456,0.160,0.966,84
100-0,-0.1684,0.6721,0.4405,-0.5706,0.462,0.166,0.971,84
100-0,-0.1666,0.6735,0.4389,-0.5708,0.417,0.202,0.987,83
100-0,-0.1661,0.6739,0.4385,-0.5708,0.404,0.214,0.985,83
100-0,-0.1643,0.6752,0.4369,-0.5710,0.329,0.243,0.984,83
100-0,-0.1638,0.6755,0.4365,-0.5710,0.312,0.238,0.986,83
100-0,-0.1620,0.6768,0.4350,-0.5712,0.254,0.247,0.982,83
100-0,-0.1600,0.6784,0.4332,-0.5713,0.241,0.265,0.991,83
100-0,-0.1596,0.6787,0.4329,-0.5713,0.252,0.254,0.999,83
100-0,-0.1581,0.6798,0.4316,-0.5714,0.294,0.278,0.995,83
100-0,-0.1577,0.6800,0.4313,-0.5714,0.296,0.272,0.996,83
100-0,-0.1563,0.6811,0.4301,-0.5714,0.338,0.277,0.998,83
100-0,-0.1529,0.6836,0.4272,-0.5715,0.319,0.269,1.006,83
100-0,-0.1526,0.6838,0.4269,-0.5715,0.310,0.254,1.011,83
100-0,-0.1513,0.6848,0.4258,-0.5715,0.294,0.220,1.011,83
100-0,-0.1509,0.6851,0.4255,-0.5715,0.284,0.216,1.014,83
100-0,-0.1503,0.6856,0.4250,-0.5715,0.279,0.189,1.016,83
100-0,-0.1482,0.6872,0.4231,-0.5715,0.273,0.167,1.016,83
100-0,-0.1469,0.6883,0.4220,-0.5714,0.293,0.158,1.024,83
100-0,-0.1457,0.6892,0.4210,-0.5713,0.313,0.151,1.007,83
100-0,-0.1455,0.6894,0.4208,-0.5712,0.318,0.148,1.000,84
100-0,-0.1451,0.6897,0.4204,-0.5712,0.325,0.148,0.997,83
100-0,-0.1446,0.6902,0.4200,-0.5711,0.301,0.151,0.990,83
100-0,-0.1439,0.6908,0.4195,-0.5709,0.282,0.140,0.972,83
100-0,-0.1437,0.6909,0.4194,-0.5708,0.278,0.119,0.970,83
