,0.4635,0.106,0.535,0.645,81
100-0,-0.1812,-0.1094,0.8729,0.4393,0.211,1.234,1.120,81
100-0,-0.1805,-0.1103,0.8734,0.4384,0.231,1.258,1.138,81
100-0,-0.1796,-0.1116,0.8742,0.4370,0.261,1.402,1.144,81
100-0,-0.1789,-0.1124,0.8747,0.4360,0.312,1.442,1.172,81
100-0,-0.1779,-0.1137,0.8755,0.4345,0.338,1.557,1.189,81
100-0,-0.1773,-0.1144,0.8760,0.4334,0.407,1.602,1.208,81
100-0,-0.1765,-0.1155,0.8769,0.4318,0.409,1.687,1.226,81
100-0,-0.1759,-0.1161,0.8775,0.4306,0.456,1.725,1.231,81
100-0,-0.1752,-0.1169,0.8785,0.4287,0.449,1.751,1.233,81
100-0,-0.1747,-0.1173,0.8791,0.4274,0.466,1.736,1.238,81
100-0,-0.1741,-0.1178,0.8802,0.4253,0.448,1.681,1.244,81
100-0,-0.1737,-0.1181,0.8809,0.4239,0.424,1.657,1.248,81
100-0,-0.1731,-0.1185,0.8820,0.4217,0.384,1.607,1.243,81
100-0,-0.1727,-0.1187,0.8828,0.4203,0.345,1.580,1.238,81
100-0,-0.1721,-0.1191,0.8839,0.4180,0.327,1.533,1.226,81
100-0,-0.1717,-0.1193,0.8847,0.4164,0.309,1.506,1.220,80
100-0,-0.1710,-0.1197,0.8859,0.4141,0.295,1.458,1.205,81
100-0,-0.1705,-0.1200,0.8867,0.4125,0.283,1.431,1.206,81
100-0,-0.1697,-0.1205,0.8879,0.4101,0.268,1.397,1.192,81
100-0,-0.1692,-0.1209,0.8887,0.4084,0.250,1.365,1.190,81
100-0,-0.1684,-0.1214,0.8899,0.4060,0.236,1.317,1.161,81
100-0,-0.1678,-0.1218,0.8907,0.4043,0.213,1.274,1.144,81
100-0,-0.1669,-0.1224,0.8919,0.4018,0.184,1.216,1.116,81
100-0,-0.1663,-0.1228,0.8928,0.4001,0.156,1.175,1.102,81
100-0,-0.1654,-0.1234,0.8940,0.3976,0.109,1.110,1.076,81
100-0,-0.1648,-0.1238,0.8948,0.3959,0.079,1.072,1.059,81
100-0,-0.1632,-0.1249,0.8968,0.3916,0.012,0.974,0.991,81
100-0,-0.1629,-0.1252,0.8972,0.3908,0.000,0.957,0.976,81
100-0,-0.1616,-0.1262,0.8987,0.3874,-0.036,0.860,0.936,81
100-0,-0.1612,-0.1264,0.8991,0.3866,-0.037,0.847,0.922,81
100-0,-0.1599,-0.1276,0.9006,0.3832,-0.064,0.751,0.883,80
100-0,-0.1595,-0.1279,0.9010,0.3824,-0.060,0.737,0.875,80
100-0,-0.1581,-0.1290,0.9025,0.3791,-0.048,0.654,0.844,81
100-0,-0.1578,-0.1293,0.9028,0.3783,-0.032,0.645,0.834,81
100-0,-0.1568,-0.1301,0.9039,0.3759,0.013,0.604,0.811,81
100-0,-0.1553,-0.1313,0.9056,0.3721,0.070,0.555,0.780,81
100-0,-0.1550,-0.1315,0.9059,0.3713,0.074,0.547,0.776,81
100-0,-0.1540,-0.1320,0.9073,0.3682,0.103,0.521,0.748,81
100-0,-0.1538,-0.1320,0.9076,0.3674,0.111,0.501,0.743,80
100-0,-0.1529,-0.1320,0.9093,0.3636,0.121,0.457,0.705,81
100-0,-0.1527,-0.1320,0.9096,0.3629,0.114,0.437,0.701,81
100-0,-0.1521,-0.1316,0.9109,0.3600,0.108,0.404,0.669,81
100-0,-0.1520,-0.1315,0.9112,0.3593,0.106,0.387,0.662,81
100-0,-0.1514,-0.1311,0.9124,0.3566,0.083,0.355,0.633,81
100-0,-0.1513,-0.1310,0.9127,0.3560,0.077,0.345,0.627,81
100-0,-0.1507,-0.1307,0.9138,0.3535,0.058,0.320,0.617,81
100-0,-0.1505,-0.1306,0.9141,0.3529,0.051,0.323,0.616,81
100-0,-0.1498,-0.1306,0.9151,0.3508,0.038,0.305,0.613,80
100-0,-0.1496,-0.1306,0.9153,0.3503,0.026,0.312,0.613,81
100-0,-0.1484,-0.1310,0.9163,0.3480,0.009,0.320,0.619,81
100-0,-0.1474,-0.1315,0.9170,0.3465,-0.001,0.330,0.626,81
100-0,-0.1471,-0.1317,0.9171,0.3461,0.002,0.334,0.632,81
100-0,-0.1460,-0.1325,0.9176,0.3448,-0.009,0.343,0.639,81
100-0,-0.1457,-0.1327,0.9178,0.3446,-0.014,0.359,0.639,81
100-0,-0.1445,-0.1337,0.9182,0.3436,-0.020,0.367,0.630,81
100-0,-0.1442,-0.1340,0.9182,0.3434,-0.027,0.376,0.628,81
100-0,-0.1429,-0.1352,0.9185,0.3428,-0.047,0.405,0.630,81
100-0,-0.1425,-0.1356,0.9186,0.3427,-0.056,0.408,0.629,81
100-0,-0.1415,-0.1367,0.9186,0.3424,-0.063,0.445,0.641,81
100-0,-0.1393,-0.1393,0.9186,0.3423,-0.057,0.516,0.683,81
100-0,-0.1390,-0.1397,0.9186,0.3423,-0.048,0.520,0.698,80
100-0,-0.1375,-0.1417,0.9184,0.3426,-0.033,0.577,0.717,81
100-0,-0.1324,-0.1483,0.9171,0.3453,0.066,0.696,0.847,81
100-0,-0.1321,-0.1486,0.9170,0.3456,0.073,0.698,0.852,80
100-0,-0.1310,-0.1499,0.9165,0.3467,0.078,0.729,0.876,81
100-0,-0.1308,-0.1502,0.9164,0.3470,0.080,0.736,0.883,81
100-0,-0.1296,-0.1516,0.9157,0.3486,0.075,0.751,0.902,81
100-0,-0.1287,-0.1524,0.9151,0.3501,0.065,0.742,0.930,80
100-0,-0.1285,-0.1526,0.9150,0.3505,0.059,0.737,0.934,81
100-0,-0.1278,-0.1533,0.9143,0.3521,0.036,0.735,0.948,80
100-0,-0.1276,-0.1535,0.9142,0.3526,0.036,0.729,0.955,81
100-0,-0.1269,-0.1541,0.9134,0.3544,0.013,0.722,0.969,81
100-0,-0.1267,-0.1542,0.9133,0.3549,0.019,0.709,0.973,80
100-0,-0.1261,-0.1548,0.9125,0.3569,-0.013,0.709,0.963,81
100-0,-0.1259,-0.1550,0.9122,0.3575,-0.021,0.705,0.966,80
100-0,-0.1252,-0.1556,0.9113,0.3597,-0.044,0.682,0.959,81
100-0,-0.1250,-0.1558,0.9111,0.3603,-0.051,0.682,0.961,80
100-0,-0.1244,-0.1564,0.9104,0.3622,-0.059,0.665,0.962,81
100-0,-0.1241,-0.1568,0.9098,0.3635,-0.069,0.656,0.955,81
100-0,-0.1235,-0.1574,0.9090,0.3655,-0.069,0.630,0.953,81
100-0,-0.1222,-0.1588,0.9072,0.3697,-0.081,0.613,0.940,81
100-0,-0.1220,-0.1590,0.9069,0.3705,-0.083,0.611,0.941,80
100-0,-0.1212,-0.1600,0.9056,0.3735,-0.105,0.610,0.932,81
100-0,-0.1210,-0.1602,0.9052,0.3743,-0.111,0.611,0.925,81
100-0,-0.1204,-0.1609,0.9042,0.3767,-0.133,0.612,0.924,81
100-0,-0.1199,-0.1614,0.9035,0.3784,-0.142,0.621,0.922,81
100-0,-0.1191,-0.1624,0.9020,0.3818,-0.167,0.642,0.913,81
100-0,-0.1181,-0.1635,0.9000,0.3862,-0.181,0.680,0.924,80
100-0,-0.1179,-0.1638,0.8996,0.3871,-0.184,0.688,0.922,80
100-0,-0.1172,-0.1647,0.8980,0.3907,-0.185,0.708,0.936,81
100-0,-0.1170,-0.1649,0.8976,0.3916,-0.184,0.715,0.936,80
100-0,-0.1163,-0.1656,0.8959,0.3954,-0.186,0.743,0.949,81
100-0,-0.1161,-0.1658,0.8954,0.3963,-0.184,0.752,0.953,81
100-0,-0.1155,-0.1664,0.8937,0.4001,-0.184,0.778,0.962,81
100-0,-0.1149,-0.1671,0.8915,0.4050,-0.188,0.815,0.980,81
100-0,-0.1147,-0.1672,0.8910,0.4060,-0.192,0.824,0.982,80
100-0,-0.1142,-0.1676,0.8892,0.4099,-0.178,0.839,1.000,81
100-0,-0.1141,-0.1677,0.8887,0.4109,-0.172,0.839,1.012,80
100-0,-0.1138,-0.1680,0.8873,0.4139,-0.141,0.844,1.029,81
100-0,-0.1136,-0.1682,0.8864,0.4159,-0.120,0.837,1.047,81
100-0,-0.1133,-0.1683,0.8850,0.4189,-0.096,0.819,1.052,81
100-0,-0.1129,-0.1685,0.8826,0.4239,-0.069,0.783,1.073,81
100-0,-0.1128,-0.1685,0.8822,0.4249,-0.060,0.770,1.081,81
100-0,-0.1125,-0.1686,0.8797,0.4299,-0.038,0.729,1.100,80
100-0,-0.1124,-0.1686,0.8792,0.4309,-0.035,0.730,1.100,80
100-0,-0.1123,-0.1686,0.8783,0.4330,-0.035,0.724,1.095,81
100-0,-0.1121,-0.1686,0.8768,0.4361,-0.036,0.690,1.105,81
100-0,-0.1118,-0.1686,0.8752,0.4391,-0.041,0.678,1.098,81
100-0,-0.1117,-0.1687,0.8742,0.4412,-0.043,0.665,1.102,81
100-0,-0.1113,-0.1688,0.8721,0.4453,-0.053,0.649,1.099,81
100-0,-0.1112,-0.1688,0.8716,0.4464,-0.059,0.653,1.093,81
100-0,-0.1109,-0.1690,0.8700,0.4495,-0.064,0.643,1.092,81
100-0,-0.1102,-0.1693,0.8668,0.4558,-0.083,0.619,1.084,81
100-0,-0.1101,-0.1693,0.8662,0.4569,-0.087,0.621,1.085,81
100-0,-0.1096,-0.1696,0.8640,0.4611,-0.091,0.605,1.076,80
100-0,-0.1095,-0.1696,0.8634,0.4621,-0.089,0.606,1.080,80
100-0,-0.1090,-0.1699,0.8612,0.4663,-0.100,0.592,1.069,81
100-0,-0.1089,-0.1700,0.8606,0.4674,-0.106,0.593,1.063,81
100-0,-0.1083,-0.1704,0.8583,0.4716,-0.112,0.593,1.039,81
100-0,-0.1082,-0.1705,0.8577,0.4727,-0.119,0.594,1.035,81
100-0,-0.1077,-0.1708,0.8560,0.4758,-0.135,0.588,1.029,81
100-0,-0.1068,-0.1715,0.8524,0.4821,-0.161,0.569,1.003,81
100-0,-0.1066,-0.1716,0.8518,0.4832,-0.164,0.572,0.999,80
100-0,-0.1063,-0.1719,0.8506,0.4853,-0.171,0.576,0.984,81
100-0,-0.1057,-0.1724,0.8487,0.4884,-0.179,0.573,0.964,81
100-0,-0.1050,-0.1732,0.8463,0.4926,-0.189,0.581,0.939,81
100-0,-0.1048,-0.1734,0.8456,0.4937,-0.196,0.586,0.930,80
100-0,-0.1039,-0.1742,0.8431,0.4978,-0.189,0.576,0.907,81
100-0,-0.1027,-0.1755,0.8399,0.5030,-0.182,0.589,0.880,80
100-0,-0.1024,-0.1758,0.8393,0.5040,-0.180,0.594,0.874,80
100-0,-0.1013,-0.1770,0.8367,0.5081,-0.163,0.589,0.848,81
100-0,-0.1010,-0.1773,0.8361,0.5091,-0.159,0.591,0.841,81
100-0,-0.0999,-0.1786,0.8334,0.5132,-0.133,0.599,0.814,80
100-0,-0.0869,-0.1920,0.8100,0.5471,0.151,0.639,0.652,81
100-0,-0.0865,-0.1924,0.8093,0.5480,0.162,0.641,0.640,81
100-0,-0.0850,-0.1936,0.8068,0.5515,0.207,0.628,0.609,81
100-0,-0.0847,-0.1939,0.8062,0.5523,0.216,0.631,0.602,80
100-0,-0.0834,-0.1948,0.8038,0.5557,0.252,0.620,0.569,81
100-0,-0.0831,-0.1950,0.8032,0.5565,0.255,0.613,0.563,81
100-0,-0.0826,-0.1954,0.8021,0.5582,0.266,0.598,0.549,81
100-0,-0.0818,-0.1958,0.8004,0.5606,0.261,0.583,0.520,81
100-0,-0.0809,-0.1961,0.7982,0.5637,0.250,0.569,0.490,81
100-0,-0.0807,-0.1962,0.7976,0.5645,0.241,0.571,0.480,81
100-0,-0.0803,-0.1963,0.7966,0.5660,0.231,0.561,0.461,81
100-0,-0.0797,-0.1963,0.7950,0.5682,0.199,0.555,0.439,81
100-0,-0.0791,-0.1962,0.7930,0.5712,0.147,0.559,0.413,81
100-0,-0.0790,-0.1961,0.7925,0.5719,0.131,0.559,0.403,81
100-0,-0.0786,-0.1959,0.7911,0.5740,0.091,0.554,0.390,81
100-0,-0.0784,-0.1957,0.7901,0.5754,0.089,0.537,0.372,80
100-0,-0.0781,-0.1952,0.7883,0.5781,0.078,0.505,0.361,81
100-0,-0.0780,-0.1950,0.7878,0.5788,0.077,0.496,0.360,81
100-0,-0.0779,-0.1946,0.7865,0.5808,0.079,0.486,0.347,81
100-0,-0.0778,-0.1942,0.7856,0.5821,0.087,0.465,0.351,81
100-0,-0.0778,-0.1936,0.7844,0.5840,0.104,0.442,0.352,81
100-0,-0.0778,-0.1931,0.7836,0.5853,0.109,0.425,0.359,81
100-0,-0.0779,-0.1921,0.7820,0.5877,0.130,0.384,0.376,81
100-0,-0.0780,-0.1918,0.7816,0.5883,0.138,0.370,0.380,81
100-0,-0.0783,-0.1908,0.7805,0.5901,0.146,0.349,0.393,81
100-0,-0.0785,-0.1901,0.7797,0.5912,0.153,0.339,0.399,81
100-0,-0.0790,-0.1889,0.7787,0.5929,0.145,0.322,0.428,81
100-0,-0.0793,-0.1880,0.7780,0.5940,0.141,0.327,0.439,81
100-0,-0.0800,-0.1866,0.7771,0.5956,0.125,0.331,0.457,81
100-0,-0.0808,-0.1851,0.7762,0.5972,0.116,0.348,0.463,81
100-0,-0.0814,-0.1840,0.7756,0.5982,0.105,0.356,0.461,81
100-0,-0.0823,-0.1823,0.7747,0.5997,0.083,0.367,0.462,81
100-0,-0.0833,-0.1806,0.7739,0.6012,0.064,0.371,0.450,81
100-0,-0.0850,-0.1776,0.7726,0.6035,0.031,0.379,0.435,80
100-0,-0.0854,-0.1771,0.7723,0.6039,0.025,0.382,0.428,81
100-0,-0.0867,-0.1748,0.7713,0.6057,0.001,0.392,0.422,80
100-0,-0.0870,-0.1743,0.7710,0.6061,-0.005,0.395,0.423,81
100-0,-0.0883,-0.1721,0.7700,0.6078,-0.025,0.395,0.421,81
100-0,-0.0886,-0.1716,0.7698,0.6082,-0.025,0.398,0.420,81
100-0,-0.0897,-0.1695,0.7688,0.6099,-0.024,0.396,0.425,81
100-0,-0.0900,-0.1691,0.7686,0.6103,-0.015,0.392,0.425,81
100-0,-0.0912,-0.1671,0.7676,0.6118,-0.017,0.377,0.439,81
100-0,-0.0914,-0.1666,0.7674,0.6122,-0.016,0.381,0.444,80
100-0,-0.0923,-0.1652,0.7667,0.6133,-0.012,0.373,0.454,81
100-0,-0.0934,-0.1634,0.7659,0.6147,-0.005,0.381,0.468,81
100-0,-0.0936,-0.1629,0.7656,0.6151,-0.002,0.381,0.467,81
100-0,-0.0953,-0.1602,0.7644,0.6170,-0.005,0.408,0.498,80
100-0,-0.0956,-0.1598,0.7642,0.6174,-0.006,0.414,0.498,81
100-0,-0.0961,-0.1589,0.7638,0.6180,-0.010,0.426,0.501,81
100-0,-0.0969,-0.1576,0.7633,0.6189,-0.011,0.447,0.521,81
100-0,-0.0979,-0.1560,0.7625,0.6200,-0.007,0.454,0.535,81
100-0,-0.0981,-0.1557,0.7624,0.6203,-0.005,0.451,0.544,81
100-0,-0.0990,-0.1542,0.7617,0.6214,-0.019,0.458,0.557,81
100-0,-0.0996,-0.1532,0.7612,0.6222,-0.024,0.454,0.556,81
100-0,-0.0999,-0.1526,0.7608,0.6226,-0.031,0.467,0.564,80
100-0,-0.1004,-0.1517,0.7604,0.6234,-0.027,0.464,0.565,81
100-0,-0.1006,-0.1515,0.7602,0.6236,-0.030,0.467,0.565,81
100-0,-0.1013,-0.1502,0.7595,0.6247,-0.020,0.474,0.568,80
100-0,-0.1015,-0.1499,0.7593,0.6249,-0.016,0.469,0.573,81
100-0,-0.1017,-0.1494,0.7591,0.6253,-0.008,0.465,0.581,81
100-0,-0.1022,-0.1487,0.7587,0.6258,-0.007,0.466,0.585,81
100-0,-0.1026,-0.1479,0.7584,0.6264,0.006,0.477,0.603,81
100-0,-0.1029,-0.1475,0.7581,0.6267,0.020,0.478,0.609,81
100-0,-0.1033,-0.1468,0.7578,0.6271,0.030,0.494,0.616,81
100-0,-0.1036,-0.1463,0.7577,0.6274,0.045,0.500,0.634,81
100-0,-0.1041,-0.1456,0.7574,0.6278,0.065,0.513,0.644,81
100-0,-0.1043,-0.1452,0.7573,0.6280,0.079,0.505,0.660,81
100-0,-0.1047,-0.1446,0.7571,0.6283,0.099,0.508,0.667,81
100-0,-0.1050,-0.1442,0.7570,0.6285,0.113,0.495,0.684,81
100-0,-0.1053,-0.1437,0.7568,0.6288,0.127,0.492,0.696,81
100-0,-0.1055,-0.1433,0.7567,0.6289,0.137,0.488,0.702,81
100-0,-0.1058,-0.1429,0.7566,0.6291,0.148,0.487,0.713,81
100-0,-0.1059,-0.1426,0.7565,0.6293,0.155,0.481,0.719,81
100-0,-0.1061,-0.1422,0.7565,0.6294,0.164,0.476,0.717,81
100-0,-0.1063,-0.1419,0.7564,0.6295,0.161,0.476,0.722,81
100-0,-0.1065,-0.1415,0.7564,0.6296,0.169,0.472,0.728,81
100-0,-0.1066,-0.1412,0.7564,0.6296,0.167,0.463,0.735,81
100-0,-0.1071,-0.1405,0.7565,0.6296,0.171,0.443,0.736,80
100-0,-0.1072,-0.1404,0.7565,0.6296,0.173,0.442,0.736,80
100-0,-0.1076,-0.1397,0.7567,0.6294,0.164,0.425,0.734,81
100-0,-0.1078,-0.1395,0.7567,0.6294,0.159,0.418,0.732,80
100-0,-0.1084,-0.1387,0.7570,0.6292,0.134,0.403,0.728,81
100-0,-0.1086,-0.1384,0.7570,0.6291,0.127,0.399,0.728,80
100-0,-0.1093,-0.1375,0.7573,0.6288,0.105,0.386,0.727,81
100-0,-0.1095,-0.1373,0.7574,0.6287,0.099,0.385,0.726,81
100-0,-0.1100,-0.1368,0.7576,0.6285,0.087,0.379,0.727,81
100-0,-0.1106,-0.1361,0.7579,0.6282,0.076,0.362,0.722,81
100-0,-0.1110,-0.1356,0.7581,0.6280,0.075,0.361,0.720,81
100-0,-0.1117,-0.1348,0.7585,0.6276,0.061,0.350,0.715,81
100-0,-0.1126,-0.1338,0.7590,0.6270,0.046,0.338,0.707,80
100-0,-0.1129,-0.1336,0.7591,0.6269,0.045,0.333,0.707,80
